Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-rtb5,branch-r1zd,branch-m8ae,branch-yceh,checkpoint-fbue,checkpoint-7icl,checkpoint-7zea,checkpoint-yqmp,checkpoint-tf61,checkpoint-7zgv,checkpoint-ko3x,checkpoint-toq5,branch-3g7m,checkpoint-j7nf,checkpoint-ga9e,branch-l9tl,checkpoint-5iff,branch-req5,checkpoint-7gp2,counterbalance-xq3l,counterbalance-nimi,counterbalance-x3xi,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: Display,Spreadsheet: Audio,Spreadsheet: Variety,Manipulation: Spreadsheet,Store: Progress
6,1719941894580,02/07/2024 17:38:14,1719949094580,2,02/07/2024 21:38:14,86579,59,task-r61o,,38700808,280560572503248,11359930,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,2560x1440,2512x1318,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_9,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Origin & authenticity,Screen 1,r5fdzm,1,response,4,5066.5,17116.300000000003,17132.700000000004,5066.5,17116.300000000003,17132.700000000004,1,5066.5,12066.200000000004,0,ResponseProgress,Rating Scale,Rating Scale,5,object-4,,Origin & authenticity,HUWA01_non-st_A6.mp3,non-st,,37
7,1719941894580,02/07/2024 17:38:14,1719949094580,2,02/07/2024 21:38:14,86579,59,task-r61o,,38700808,280560572503248,11359930,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,2560x1440,2512x1318,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_9,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Origin & authenticity,Screen 1,r5fdzm,1,response,Ich weiß es nicht,14482.900000000001,17116.300000000003,17132.700000000004,14482.900000000001,17116.300000000003,17132.700000000004,1,14482.900000000001,2649.800000000003,0,,Dropdown,Dropdown,7,object-6,,Origin & authenticity,HUWA01_non-st_A6.mp3,non-st,,37
8,1719941899541,02/07/2024 17:38:19,1719949099541,2,02/07/2024 21:38:19,86579,59,task-r61o,,38700808,280560572503248,11359930,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,2560x1440,2512x1318,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_9,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Origin & authenticity,Screen 1,r5fdzm,1,info,audio finished,22094.70000000007,22084.300000000003,22094.70000000007,22094.70000000007,22084.300000000003,22094.70000000007,1,22094.70000000007,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,HUWA01_non-st_A6.mp3,non-st,,37
9,1719941902410,02/07/2024 17:38:22,1719949102410,2,02/07/2024 21:38:22,86579,59,task-r61o,,38700808,280560572503248,11359930,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,2560x1440,2512x1318,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_9,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,2,Origin & authenticity,Screen 1,r5fdzm,1,info,audio started,2879.1000000000204,2865.199999999997,2879.1000000000204,2879.1000000000204,2865.199999999997,2879.1000000000204,1,2879.1000000000204,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,MARA17_st_A3.mp3,st,,37
10,1719941911217,02/07/2024 17:38:31,1719949111217,2,02/07/2024 21:38:31,86579,59,task-r61o,,38700808,280560572503248,11359930,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,2560x1440,2512x1318,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_9,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,2,Origin & authenticity,Screen 1,r5fdzm,1,continue,,11686.199999999997,11683,11686.199999999997,11686.199999999997,11683,11686.199999999997,1,11686.199999999997,0,0,,Click To Continue,Continue Button,2,object-1317,,Origin & authenticity,MARA17_st_A3.mp3,st,,37
11,1719941911218,02/07/2024 17:38:31,1719949111218,2,02/07/2024 21:38:31,86579,59,task-r61o,,38700808,280560572503248,11359930,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,2560x1440,2512x1318,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_9,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,2,Origin & authenticity,Screen 1,r5fdzm,1,response,1,7564.699999999997,11683,11687.80000000009,7564.699999999997,11683,11687.80000000009,1,7564.699999999997,4123.100000000093,0,ResponseProgress,Rating Scale,Rating Scale,5,object-4,,Origin & authenticity,MARA17_st_A3.mp3,st,,38
12,1719941911219,02/07/2024 17:38:31,1719949111219,2,02/07/2024 21:38:31,86579,59,task-r61o,,38700808,280560572503248,11359930,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,2560x1440,2512x1318,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_9,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,2,Origin & authenticity,Screen 1,r5fdzm,1,response,Ich weiß es nicht,10916.399999999994,11683,11687.900000000067,10916.399999999994,11683,11687.900000000067,1,10916.399999999994,771.5000000000728,0,,Dropdown,Dropdown,7,object-6,,Origin & authenticity,MARA17_st_A3.mp3,st,,38
13,1719941912033,02/07/2024 17:38:32,1719949112033,2,02/07/2024 21:38:32,86579,59,task-r61o,,38700808,280560572503248,11359930,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,2560x1440,2512x1318,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_9,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,2,Origin & authenticity,Screen 1,r5fdzm,1,info,audio finished,12502.500000000044,12498.799999999996,12502.500000000044,12502.500000000044,12498.799999999996,12502.500000000044,1,12502.500000000044,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,MARA17_st_A3.mp3,st,,38
14,1719941922680,02/07/2024 17:38:42,1719949122680,2,02/07/2024 21:38:42,86579,59,task-r61o,,38700808,280560572503248,11359930,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,2560x1440,2512x1318,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_9,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Paradigm check,Screen 1,1mw97n,1,response,continue,10649.799999999996,10633.799999999996,10649.799999999996,10649.799999999996,10633.799999999996,10649.799999999996,1,10649.799999999996,0,0,ResponseProgress,Click Response,Continue,5,object-1178,,Paradigm check,,,,39
15,1719941922682,02/07/2024 17:38:42,1719949122682,2,02/07/2024 21:38:42,86579,59,task-r61o,,38700808,280560572503248,11359930,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,2560x1440,2512x1318,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_9,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Paradigm check,Screen 1,1mw97n,1,response,ka,5583.5999999999985,10633.799999999996,10649.799999999996,5583.5999999999985,10633.799999999996,10649.799999999996,1,5583.5999999999985,5066.199999999997,0,,Text Entry,Text Entry,3,object-1145,,Paradigm check,,,,39
16,1719941922682,02/07/2024 17:38:42,1719949122682,2,02/07/2024 21:38:42,86579,59,task-r61o,,38700808,280560572503248,11359930,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,2560x1440,2512x1318,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_9,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Paradigm check,Screen 1,1mw97n,1,response,ka,8517.599999999999,10633.799999999996,10649.799999999996,8517.599999999999,10633.799999999996,10649.799999999996,1,8517.599999999999,2132.199999999997,0,,Text Entry,Text Entry,4,object-1146,,Paradigm check,,,,39
17,1719941924640,02/07/2024 17:38:44,1719949124640,2,02/07/2024 21:38:44,86579,59,task-r61o,,38700808,280560572503248,11359930,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,2560x1440,2512x1318,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_9,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Instructions3,Screen 1,d2amsh,1,continue,,1976.200000000099,1966.2000000000116,1976.200000000099,1976.200000000099,1966.2000000000116,1976.200000000099,1,1976.200000000099,0,0,,Click To Continue,Continue Button,2,object-1272,,Instructions3,,,,40
18,1719941924640,02/07/2024 17:38:44,1719949124640,2,02/07/2024 21:38:44,86579,59,task-r61o,,38700808,280560572503248,11359930,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,2560x1440,2512x1318,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_9,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,
1,1719945074155,02/07/2024 18:31:14,1719948674155,1,02/07/2024 20:31:14,86579,59,task-r61o,,38704621,280560572517622,11360479,,complete,,,computer,Desktop or Laptop,Linux x86_64,Edge 122.0.2365.50,360x820,980x1579,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_15,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,
2,1719945093933,02/07/2024 18:31:33,1719948693933,1,02/07/2024 20:31:33,86579,59,task-r61o,,38704621,280560572517622,11360479,,complete,,,computer,Desktop or Laptop,Linux x86_64,Edge 122.0.2365.50,360x820,980x1579,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_15,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Political level,Screen 1,ptfor7,1,continue,,19804.799999999996,19788,19804.799999999996,19804.799999999996,19788,19804.799999999996,1,19804.799999999996,0,0,,Click To Continue,Continue Button,1,object-19,,Political level,,,,36
3,1719945093942,02/07/2024 18:31:33,1719948693942,1,02/07/2024 20:31:33,86579,59,task-r61o,,38704621,280560572517622,11360479,,complete,,,computer,Desktop or Laptop,Linux x86_64,Edge 122.0.2365.50,360x820,980x1579,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_15,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Political level,Screen 1,ptfor7,1,response,sowohl national (z.B. im Bundestag) als auch regional (z.B. in einem Landtag) möglich,18954.200000000004,19788,19804.799999999996,18954.200000000004,19788,19804.799999999996,1,18954.200000000004,850.5999999999913,0,,Dropdown,Dropdown,6,object-32,,Political level,,,,36
4,1719945118828,02/07/2024 18:31:58,1719948718828,1,02/07/2024 20:31:58,86579,59,task-r61o,,38704621,280560572517622,11360479,,complete,,,computer,Desktop or Laptop,Linux x86_64,Edge 122.0.2365.50,360x820,980x1579,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_15,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Origin & authenticity,Screen 1,r5fdzm,1,info,audio started,24912.59999995232,24905.300000000003,24912.59999995232,24912.59999995232,24905.300000000003,24912.59999995232,1,24912.59999995232,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,RAMA19_non-st_A6.mp3,non-st,,36
5,1719945134223,02/07/2024 18:32:14,1719948734223,1,02/07/2024 20:32:14,86579,59,task-r61o,,38704621,280560572517622,11360479,,complete,,,computer,Desktop or Laptop,Linux x86_64,Edge 122.0.2365.50,360x820,980x1579,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_15,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Origin & authenticity,Screen 1,r5fdzm,1,info,audio finished,40307.69999997616,40292.8,40307.69999997616,40307.69999997616,40292.8,40307.69999997616,1,40307.69999997616,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,RAMA19_non-st_A6.mp3,non-st,,36
6,1719945137361,02/07/2024 18:32:17,1719948737361,1,02/07/2024 20:32:17,86579,59,task-r61o,,38704621,280560572517622,11360479,,complete,,,computer,Desktop or Laptop,Linux x86_64,Edge 122.0.2365.50,360x820,980x1579,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_15,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Origin & authenticity,Screen 1,r5fdzm,1,continue,,43445.69999997616,43442.90000000001,43445.69999997616,43445.69999997616,43442.90000000001,43445.69999997616,1,43445.69999997616,0,0,,Click To Continue,Continue Button,2,object-1317,,Origin & authenticity,RAMA19_non-st_A6.mp3,non-st,,36
7,1719945137362,02/07/2024 18:32:17,1719948737362,1,02/07/2024 20:32:17,86579,59,task-r61o,,38704621,280560572517622,11360479,,complete,,,computer,Desktop or Laptop,Linux x86_64,Edge 122.0.2365.50,360x820,980x1579,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_15,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Origin & authenticity,Screen 1,r5fdzm,1,response,7,42326.600000000006,43442.90000000001,43446.49999992848,42326.600000000006,43442.90000000001,43446.49999992848,1,42326.600000000006,1119.8999999284715,0,ResponseProgress,Rating Scale,Rating Scale,5,object-4,,Origin & authenticity,RAMA19_non-st_A6.mp3,non-st,,37
8,1719945137363,02/07/2024 18:32:17,1719948737363,1,02/07/2024 20:32:17,86579,59,task-r61o,,38704621,280560572517622,11360479,,complete,,,computer,Desktop or Laptop,Linux x86_64,Edge 122.0.2365.50,360x820,980x1579,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_15,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Origin & authenticity,Screen 1,r5fdzm,1,response,Ich weiß es nicht,40825.8,43442.90000000001,43447.59999995232,40825.8,43442.90000000001,43447.59999995232,1,40825.8,2621.7999999523163,0,,Dropdown,Dropdown,7,object-6,,Origin & authenticity,RAMA19_non-st_A6.mp3,non-st,,37
9,1719945145042,02/07/2024 18:32:25,1719948745042,1,02/07/2024 20:32:25,86579,59,task-r61o,,38704621,280560572517622,11360479,,complete,,,computer,Desktop or Laptop,Linux x86_64,Edge 122.0.2365.50,360x820,980x1579,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_15,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,2,Origin & authenticity,Screen 1,r5fdzm,1,info,audio started,7683.299999976152,7668.399999999994,7683.299999976152,7683.299999976152,7668.399999999994,7683.299999976152,1,7683.299999976152,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,MARA17_st_A3.mp3,st,,37
10,1719945154665,02/07/2024 18:32:34,1719948754665,1,02/07/2024 20:32:34,86579,59,task-r61o,,38704621,280560572517622,11360479,,complete,,,computer,Desktop or Laptop,Linux x86_64,Edge 122.0.2365.50,360x820,980x1579,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_15,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,2,Origin & authenticity,Screen 1,r5fdzm,1,info,audio finished,17304.09999999999,17287.399999999994,17304.09999999999,17304.09999999999,17287.399999999994,17304.09999999999,1,17304.09999999999,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,MARA17_st_A3.mp3,st,,37
11,1719945154883,02/07/2024 18:32:34,1719948754883,1,02/07/2024 20:32:34,86579,59,task-r61o,,38704621,280560572517622,11360479,,complete,,,computer,Desktop or Laptop,Linux x86_64,Edge 122.0.2365.50,360x820,980x1579,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_15,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,2,Origin & authenticity,Screen 1,r5fdzm,1,continue,,17524.19999995231,17520.79999999999,17524.19999995231,17524.19999995231,17520.79999999999,17524.19999995231,1,17524.19999995231,0,0,,Click To Continue,Continue Button,2,object-1317,,Origin & authenticity,MARA17_st_A3.mp3,st,,37
12,1719945154883,02/07/2024 18:32:34,1719948754883,1,02/07/2024 20:32:34,86579,59,task-r61o,,38704621,280560572517622,11360479,,complete,,,computer,Desktop or Laptop,Linux x86_64,Edge 122.0.2365.50,360x820,980x1579,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_15,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,2,Origin & authenticity,Screen 1,r5fdzm,1,response,7,3967.699999999997,17520.79999999999,17524.899999999994,3967.699999999997,17520.79999999999,17524.899999999994,1,3967.699999999997,13557.199999999997,0,ResponseProgress,Rating Scale,Rating Scale,5,object-4,,Origin & authenticity,MARA17_st_A3.mp3,st,,38
13,1719945154884,02/07/2024 18:32:34,1719948754884,1,02/07/2024 20:32:34,86579,59,task-r61o,,38704621,280560572517622,11360479,,complete,,,computer,Desktop or Laptop,Linux x86_64,Edge 122.0.2365.50,360x820,980x1579,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_15,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,2,Origin & authenticity,Screen 1,r5fdzm,1,response,Schweizerdeutsch,7151.699999999997,17520.79999999999,17525.59999992847,7151.699999999997,17520.79999999999,17525.59999992847,1,7151.699999999997,10373.899999928472,0,,Dropdown,Dropdown,7,object-6,,Origin & authenticity,MARA17_st_A3.mp3,st,,38
14,1719945181172,02/07/2024 18:33:01,1719948781172,1,02/07/2024 20:33:01,86579,59,task-r61o,,38704621,280560572517622,11360479,,complete,,,computer,Desktop or Laptop,Linux x86_64,Edge 122.0.2365.50,360x820,980x1720,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_15,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Paradigm check,Screen 1,1mw97n,1,response,continue,26291.899999952322,26288.800000000017,26291.899999952322,26291.899999952322,26288.800000000017,26291.899999952322,1,26291.899999952322,0,0,ResponseProgress,Click Response,Continue,5,object-1178,,Paradigm check,,,,39
15,1719945181180,02/07/2024 18:33:01,1719948781180,1,02/07/2024 20:33:01,86579,59,task-r61o,,38704621,280560572517622,11360479,,complete,,,computer,Desktop or Laptop,Linux x86_64,Edge 122.0.2365.50,360x820,980x1720,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_15,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Paradigm check,Screen 1,1mw97n,1,response,,26300.600000000006,26288.800000000017,26300.600000000006,26300.600000000006,26288.800000000017,26300.600000000006,1,26300.600000000006,0,0,,Text Entry,Text Entry,3,object-1145,,Paradigm check,,,,39
16,1719945181180,02/07/2024 18:33:01,1719948781180,1,02/07/2024 20:33:01,86579,59,task-r61o,,38704621,280560572517622,11360479,,complete,,,computer,Desktop or Laptop,Linux x86_64,Edge 122.0.2365.50,360x820,980x1720,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_15,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Paradigm check,Screen 1,1mw97n,1,response,NEIN,24588.899999999994,26288.800000000017,26301.399999952322,24588.899999999994,26288.800000000017,26301.399999952322,1,24588.899999999994,1712.499999952328,0,,Text Entry,Text Entry,4,object-1146,,Paradigm check,,,,39
17,1719945182333,02/07/2024 18:33:02,1719948782333,1,02/07/2024 20:33:02,86579,59,task-r61o,,38704621,280560572517622,11360479,,complete,,,computer,Desktop or Laptop,Linux x86_64,Edge 122.0.2365.50,360x820,980x1579,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_15,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Instructions3,Screen 1,d2amsh,1,continue,,1164.2999999999884,1150.7999999999884,1164.2999999999884,1164.2999999999884,1150.7999999999884,1164.2999999999884,1,1164.2999999999884,0,0,,Click To Continue,Continue Button,2,object-1272,,Instructions3,,,,40
18,1719945182335,02/07/2024 18:33:02,1719948782335,1,02/07/2024 20:33:02,86579,59,task-r61o,,38704621,280560572517622,11360479,,complete,,,computer,Desktop or Laptop,Linux x86_64,Edge 122.0.2365.50,360x820,980x1579,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_15,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,
1,1719956461681,02/07/2024 21:41:01,1719963661681,2,03/07/2024 01:41:01,86579,59,task-r61o,,38710676,280560572525756,11361935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x703,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_23,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,
2,1719956504063,02/07/2024 21:41:44,1719963704063,2,03/07/2024 01:41:44,86579,59,task-r61o,,38710676,280560572525756,11361935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x703,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_23,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Political level,Screen 1,ptfor7,1,continue,,42389.4000002861,42378.5,42389.4000002861,42389.4000002861,42378.5,42389.4000002861,1,42389.4000002861,0,0,,Click To Continue,Continue Button,1,object-19,,Political level,,,,36
3,1719956504070,02/07/2024 21:41:44,1719963704070,2,03/07/2024 01:41:44,86579,59,task-r61o,,38710676,280560572525756,11361935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x703,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_23,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Political level,Screen 1,ptfor7,1,response,regional (z.B. in einem Landtag),39944.3,42378.5,42395.200000000004,39944.3,42378.5,42395.200000000004,1,39944.3,2450.9000000000015,0,,Dropdown,Dropdown,6,object-32,,Political level,,,,36
